STATE,RULE,LOOKAHEAD,ACTION / GOTO,STATE(S) / RULE (R)
"S436","<mult_expr> -> . <unary_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<unary_expr>)","S363"
"S436","<pow_expr> -> . <postfix_expr> EXPONENT <pow_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S436","<pow_expr> -> . <postfix_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S436","<unary_expr> -> . <unary_op> <unary_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<unary_op>)","S349"
"S436","<unary_expr> -> . <pow_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<pow_expr>)","S357"
"S436","<postfix_expr> -> . <postfix_expr> INCREMENT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S436","<postfix_expr> -> . <postfix_expr> DECREMENT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S436","<postfix_expr> -> . <factor>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<factor>)","S346"
"S436","<factor> -> . <variable_access>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<variable_access>)","S358"
"S436","<factor> -> . <literal>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<literal>)","S337"
"S436","<factor> -> . L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (L_PAREN)","S341"
"S436","<factor> -> . <subroutine_call>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<subroutine_call>)","S359"
"S436","<factor> -> . <builtin_call>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<builtin_call>)","S355"
"S436","<variable_access> -> . <variable_access> L_BRACKET <expr> R_BRACKET","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, L_BRACKET, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<variable_access>)","S358"
"S436","<variable_access> -> . IDENTIFIER","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, L_BRACKET, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (IDENTIFIER)","S344"
"S436","<subroutine_call> -> . IDENTIFIER L_PAREN <arg_list> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (IDENTIFIER)","S344"
"S436","<builtin_call> -> . LENGTH L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (LENGTH)","S339"
"S436","<builtin_call> -> . TRANSCRIBE L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (TRANSCRIBE)","S362"
"S436","<literal> -> . PULSE_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (PULSE_LIT)","S353"
"S436","<literal> -> . SPARK_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (SPARK_LIT)","S340"
"S436","<literal> -> . STREAM_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (STREAM_LIT)","S364"
"S436","<literal> -> . THOUGHT_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (THOUGHT_LIT)","S352"
"S436","<literal> -> . NEURON_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (NEURON_LIT)","S356"
"S436","<literal> -> . TRUE","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (TRUE)","S351"
"S436","<literal> -> . FALSE","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (FALSE)","S361"
"S436","<unary_op> -> . INCREMENT","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (INCREMENT)","S86"
"S436","<unary_op> -> . DECREMENT","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (DECREMENT)","S72"
"S436","<unary_op> -> . PLUS","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (PLUS)","S95"
,,,,
"S437","<mult_expr> -> <mult_expr> <mul_op> . <unary_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<unary_expr>)","S486"
"S437","<pow_expr> -> . <postfix_expr> EXPONENT <pow_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S437","<pow_expr> -> . <postfix_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S437","<unary_expr> -> . <unary_op> <unary_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<unary_op>)","S349"
"S437","<unary_expr> -> . <pow_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<pow_expr>)","S357"
"S437","<postfix_expr> -> . <postfix_expr> INCREMENT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S437","<postfix_expr> -> . <postfix_expr> DECREMENT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<postfix_expr>)","S347"
"S437","<postfix_expr> -> . <factor>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<factor>)","S346"
"S437","<factor> -> . <variable_access>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<variable_access>)","S358"
"S437","<factor> -> . <literal>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<literal>)","S337"
"S437","<factor> -> . L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (L_PAREN)","S341"
"S437","<factor> -> . <subroutine_call>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<subroutine_call>)","S359"
"S437","<factor> -> . <builtin_call>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<builtin_call>)","S355"
"S437","<variable_access> -> . <variable_access> L_BRACKET <expr> R_BRACKET","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, L_BRACKET, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<variable_access>)","S358"
"S437","<variable_access> -> . IDENTIFIER","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, L_BRACKET, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (IDENTIFIER)","S344"
"S437","<subroutine_call> -> . IDENTIFIER L_PAREN <arg_list> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (IDENTIFIER)","S344"
"S437","<builtin_call> -> . LENGTH L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (LENGTH)","S339"
"S437","<builtin_call> -> . TRANSCRIBE L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (TRANSCRIBE)","S362"
"S437","<literal> -> . PULSE_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (PULSE_LIT)","S353"
"S437","<literal> -> . SPARK_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (SPARK_LIT)","S340"
"S437","<literal> -> . STREAM_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (STREAM_LIT)","S364"
"S437","<literal> -> . THOUGHT_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (THOUGHT_LIT)","S352"
"S437","<literal> -> . NEURON_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (NEURON_LIT)","S356"
"S437","<literal> -> . TRUE","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (TRUE)","S351"
"S437","<literal> -> . FALSE","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Shift (FALSE)","S361"
"S437","<unary_op> -> . INCREMENT","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (INCREMENT)","S86"
"S437","<unary_op> -> . DECREMENT","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (DECREMENT)","S72"
"S437","<unary_op> -> . PLUS","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (PLUS)","S95"
,,,,
"S438","<expr> -> . <logic_or>","COMMA, R_PAREN","Goto (<logic_or>)","S223"
"S438","<logic_or> -> . <logic_or> <or_op> <logic_xor>","COMMA, OR, R_PAREN","Goto (<logic_or>)","S223"
"S438","<logic_or> -> . <logic_xor>","COMMA, OR, R_PAREN","Goto (<logic_xor>)","S216"
"S438","<logic_xor> -> . <logic_xor> <xor_op> <logic_and>","COMMA, OR, R_PAREN, XOR","Goto (<logic_xor>)","S216"
"S438","<logic_xor> -> . <logic_and>","COMMA, OR, R_PAREN, XOR","Goto (<logic_and>)","S209"
"S438","<logic_and> -> . <logic_and> <and_op> <rel_equal>","AND, COMMA, OR, R_PAREN, XOR","Goto (<logic_and>)","S209"
"S438","<logic_and> -> . <rel_equal>","AND, COMMA, OR, R_PAREN, XOR","Goto (<rel_equal>)","S211"
"S438","<rel_equal> -> . <rel_equal> <releq_op> <rel_expr>","AND, COMMA, EQUAL_TO, NOT_EQUAL, OR, R_PAREN, XOR","Goto (<rel_equal>)","S211"
"S438","<rel_equal> -> . <rel_expr>","AND, COMMA, EQUAL_TO, NOT_EQUAL, OR, R_PAREN, XOR","Goto (<rel_expr>)","S203"
"S438","<rel_expr> -> . <rel_expr> <rel_op> <add_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, NOT_EQUAL, OR, R_PAREN, XOR","Goto (<rel_expr>)","S203"
"S438","<rel_expr> -> . <add_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, NOT_EQUAL, OR, R_PAREN, XOR","Goto (<add_expr>)","S206"
"S438","<add_expr> -> . <add_expr> <add_op> <mult_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, NOT_EQUAL, OR, PLUS, R_PAREN, XOR","Goto (<add_expr>)","S206"
"S438","<add_expr> -> . <mult_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, NOT_EQUAL, OR, PLUS, R_PAREN, XOR","Goto (<mult_expr>)","S204"
"S438","<mult_expr> -> . <mult_expr> <mul_op> <unary_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<mult_expr>)","S204"
"S438","<mult_expr> -> . <unary_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<unary_expr>)","S226"
"S438","<pow_expr> -> . <postfix_expr> EXPONENT <pow_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<postfix_expr>)","S208"
"S438","<pow_expr> -> . <postfix_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<postfix_expr>)","S208"
"S438","<unary_expr> -> . <unary_op> <unary_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<unary_op>)","S210"
"S438","<unary_expr> -> . <pow_expr>","AND, COMMA, EQUAL_TO, GREATER, GREATER_EQ, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<pow_expr>)","S219"
"S438","<postfix_expr> -> . <postfix_expr> INCREMENT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<postfix_expr>)","S208"
"S438","<postfix_expr> -> . <postfix_expr> DECREMENT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<postfix_expr>)","S208"
"S438","<postfix_expr> -> . <factor>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<factor>)","S207"
"S438","<factor> -> . <variable_access>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<variable_access>)","S220"
"S438","<factor> -> . <literal>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<literal>)","S198"
"S438","<factor> -> . L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (L_PAREN)","S202"
"S438","<factor> -> . <subroutine_call>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<subroutine_call>)","S221"
"S438","<factor> -> . <builtin_call>","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<builtin_call>)","S217"
"S438","<variable_access> -> . <variable_access> L_BRACKET <expr> R_BRACKET","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, L_BRACKET, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Goto (<variable_access>)","S220"
"S438","<variable_access> -> . IDENTIFIER","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, L_BRACKET, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (IDENTIFIER)","S205"
"S438","<subroutine_call> -> . IDENTIFIER L_PAREN <arg_list> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (IDENTIFIER)","S205"
"S438","<subroutine_call> -> IDENTIFIER L_PAREN . <arg_list> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, SEMICOLON, SLASH, STAR, XOR","Goto (<arg_list>)","S487"
"S438","<builtin_call> -> . LENGTH L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (LENGTH)","S200"
"S438","<builtin_call> -> . TRANSCRIBE L_PAREN <expr> R_PAREN","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (TRANSCRIBE)","S225"
"S438","<arg_list> -> . <args>","R_PAREN","Goto (<args>)","S214"
"S438","<arg_list> -> . ε","R_PAREN","Reduce (<arg_list>)","R119"
"S438","<args> -> . <args> COMMA <expr>","COMMA, R_PAREN","Goto (<args>)","S214"
"S438","<args> -> . <expr>","COMMA, R_PAREN","Goto (<expr>)","S199"
"S438","<literal> -> . PULSE_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (PULSE_LIT)","S215"
"S438","<literal> -> . SPARK_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (SPARK_LIT)","S201"
"S438","<literal> -> . STREAM_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (STREAM_LIT)","S227"
"S438","<literal> -> . THOUGHT_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (THOUGHT_LIT)","S213"
"S438","<literal> -> . NEURON_LIT","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (NEURON_LIT)","S218"
"S438","<literal> -> . TRUE","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (TRUE)","S212"
"S438","<literal> -> . FALSE","AND, COMMA, DECREMENT, EQUAL_TO, EXPONENT, GREATER, GREATER_EQ, INCREMENT, LESS, LESS_EQ, MINUS, MOD, NOT_EQUAL, OR, PLUS, R_PAREN, SLASH, STAR, XOR","Shift (FALSE)","S224"
"S438","<unary_op> -> . INCREMENT","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (INCREMENT)","S86"
"S438","<unary_op> -> . DECREMENT","DECREMENT, FALSE, IDENTIFIER, INCREMENT, LENGTH, L_PAREN, NEURON_LIT, PLUS, PULSE_LIT, SPARK_LIT, STREAM_LIT, THOUGHT_LIT, TRANSCRIBE, TRUE","Shift (DECREMENT)","S72"
